Keyword,Source,Author,Title,URL,Text,Published
migrant,Breitbart News,"Neil Munro, 
Neil Munro",Presidential Debates Ignore '2000-Lb Elephant' of Immigration,https://www.breitbart.com/politics/2020/10/09/presidential-debates-ignore-2000-lb-elephant-immigration/,"The first Presidential debate and the Vice Presidential debates avoided any mention of the hot-button, trillion-dollar immigration issue that got Donald Trump elected in 2016.
“I’m consistently surp… [+4609 chars]",2020-10-09T16:48:35Z
migrant,Breitbart News,Mike Rivero,Hungary Strikes Back Against E.U. ‘Open Borders’ Propaganda,https://www.breitbart.com/immigration/2020/09/15/hungary-strikes-back-against-e-u-open-borders-propaganda/,"ROME The Hungarian government has rejected new calls for open borders, insisting on the right of sovereign states to control their own borders.
Government spokesman Zoltan Kovacs responded sharply t… [+3933 chars]",2020-09-16T12:39:52Z
migrant,Breitbart News,Kurt Zindulka,"Second UK Military Migrant Camp Set to Open in Wales, as Migrant Crisis Grows",https://www.breitbart.com/europe/2020/09/17/second-uk-military-migrant-camp-set-up-wales-migrant-crisis-grows/,"The British government is “actively” considering opening a second migrant camp to house some 250 alleged asylum seekers in Wales, as the illegal boat migration crisis in the UK deepens.
Following th… [+3375 chars]",2020-09-17T15:29:18Z
migrant,Breitbart News,Kurt Zindulka,‘We Have Space’ Thousands of Germans Protest For MORE Migrants After Moria Camp Fire,https://www.breitbart.com/europe/2020/09/21/we-have-space-thousands-of-germans-protest-for-more-migrants-after-moria-camp-fire/,"Thousands of protesters took to the streets of Germany on Sunday to demand that the government take in more migrants following the fire that destroyed the Moria migrant camp in Greece.
In Berlin, ar… [+2848 chars]",2020-09-21T16:43:27Z
migrant,Breitbart News,Chris Tomlinson,Iraqi Migrants Accused of Dragging Women into a Car And Raping Them,https://www.breitbart.com/europe/2020/09/27/iraqi-migrants-accused-dragging-women-car-raping-them/,"Two Iraqi migrant brothers are on trial in a Berlin court after being accused of dragging young women into an SUV and then raping them for hours.
The brothers, 33-year-old Wisam and 25-year-old Karr… [+1994 chars]",2020-09-27T07:37:46Z
migrant,Breitbart News,Bob Price,42 Migrants Found in Horse Trailer near Inland Texas Checkpoint,https://www.breitbart.com/border/2020/09/14/42-migrants-found-in-horse-trailer-near-inland-texas-checkpoint/,Laredo Sector Border Patrol agents disrupted a human smuggling attempt after finding a migrant-filled horse trailer. The driver allegedly attempted to sneak around an interior immigration checkpoint.… [+2702 chars],2020-09-14T15:33:19Z
migrant,Breitbart News,Neil Munro,Donald Trump’s Judges Fill Immigration Courts,https://www.breitbart.com/economy/2020/09/14/donald-trumps-judges-fill-immigration-courts/,"Judges appointed by President Donald Trump’s deputies are filling up the immigration courts, and they have reversed the anti-deportation trend caused by President Barack Obama’s judges.
“Nearly two-… [+4231 chars]",2020-09-14T19:35:17Z
migrant,Breitbart News,Jack Montgomery,Leftists Protest New Migrant Camps – Want Even More Generous Housing for Illegals,https://www.breitbart.com/europe/2020/09/22/leftists-protest-new-migrant-camps-want-illegals-get-more-generous-housing/,"Leftist campaigners protest plans to establish migrant camps in Wales — because they want them to receive more luxurious housing, free education, and paying jobs instead.
The Penally Army Centre nea… [+2801 chars]",2020-09-22T13:05:09Z
migrant,Breitbart News,Breitbart London,"Driver Killed, Nine Injured After Suspected Migrant Smuggler’s Car Crash",https://www.breitbart.com/europe/2020/10/09/driver-killed-nine-injured-after-suspected-migrant-smugglers-car-crash/,"THESSALONIKI, Greece (AP) – A car involved in suspected migrant trafficking has crashed in northern Greece leaving the driver dead and all nine passengers injured, police said Friday.
Police said th… [+1021 chars]",2020-10-09T14:14:06Z
migrant,Breitbart News,Victoria Friedman,Farage Watched French Warship Escort Migrant Boat into British Waters,https://www.breitbart.com/europe/2020/09/16/farage-watched-french-warships-escort-migrants-british-waters-hour/,"Nigel Farage reported from the English Channel on Wednesday that French authorities continue to escort boats full of illegal aliens into British waters, despite UK government claims that France is do… [+3371 chars]",2020-09-16T11:45:27Z
migrant,Breitbart News,Chris Tomlinson,Pakistani Migrant Paris Attacker Revealed to Be 25 Not 18,https://www.breitbart.com/europe/2020/09/29/pakistani-migrant-paris-attacker-revealed-to-be-25-not-18/,Paris investigators have revealed that the Pakistani migrant who attacked and injured two people outside of the former office of magazine Charlie Hebdo is actually 25 and not 18 as he had previously … [+2380 chars],2020-09-29T09:05:19Z
migrant,Breitbart News,Neil Munro,Democrats Demand Investigation of ‘Mass Hysterectomies’ of Migrant Women,https://www.breitbart.com/2020-election/2020/09/16/democrats-demand-investigation-mass-hysterectomies-migrant-women/,Democrats are pushing for an investigation into the dramatic charge that a contract doctor secretly removed the uteruses of migrant women who were detained at a privately-run detention center in Geor… [+6739 chars],2020-09-16T18:56:36Z
migrant,Breitbart News,Chris Tomlinson,French Police Catch Pregnant 13-Year-Old Migrant Pickpocket,https://www.breitbart.com/europe/2020/09/13/french-police-catch-pregnant-13-year-old-migrant-pickpocket/,"French police in the city of Montpellier arrested a 13-year-old Bosnian migrant girl for pickpocketing and found that the young girl was also eight and a half months pregnant.
The young girl was arr… [+2185 chars]",2020-09-13T13:47:40Z
migrant,Breitbart News,Chris Tomlinson,Populist Salvini Physically Attacked by Leftist Migrant in Tuscany,https://www.breitbart.com/europe/2020/09/11/salvini-physically-attacked-by-leftist-migrant-in-tuscany/,"Populist Italian Senator Matteo Salvini was the victim of a physical attack, reportedly by a politically left-wing migrant during a campaign event ahead of the regional elections in the traditional l… [+2188 chars]",2020-09-11T12:00:40Z
migrant,Breitbart News,Chris Tomlinson,Underage Afghan Migrants Arrested for Moria Migrant Camp Arson,https://www.breitbart.com/europe/2020/09/16/underage-afghan-migrants-arrested-moria-migrant-camp-arson/,"Greek police have arrested five migrants, including two underage Afghans, in connection to the alleged arson of the Moria migrant camp which has left more than 13,000 people homeless.
Since the fire… [+2382 chars]",2020-09-16T10:36:45Z
migrant,Breitbart News,Chris Tomlinson,Over 100 Migrants Jump Overboard from NGO Vessel to Reach Italy,https://www.breitbart.com/europe/2020/09/20/over-100-migrants-jump-overboard-from-ngo-vessel-to-reach-italy/,"Nearly half the migrants aboard a Spanish migrant transport NGO vessel stuck off the coast of Sicily by Italian authorities jumped overboard in a bid to reach Italian shores.
The Spanish NGO Open Ar… [+2460 chars]",2020-09-20T17:46:43Z
migrant,Breitbart News,Chris Tomlinson,Confession: Pakistani Migrant Stabbed German Teen in Plot to Avoid Getting Deported,https://www.breitbart.com/europe/2020/09/16/pakistani-migrant-stabs-german-teen-plan-avoid-deportation/,"A 19-year-old German was stabbed at random on a tram in the city of Cottbus by a Pakistani migrant who later told officials he stabbed him to stay in the country.
The attack took place in the early … [+1983 chars]",2020-09-16T09:19:36Z
migrant,Breitbart News,Bob Price,GRAPHIC: Migrant’s Decaying Body Found on Texas Ranch 80 miles from Border,https://www.breitbart.com/border/2020/09/26/graphic-migrants-decaying-body-found-on-texas-ranch-80-miles-from-border/,"A Texas deputy and Border Patrol agents recovered the partially decayed body of a migrant who died after being abandoned on a ranch located about 80 miles north of the Texas-Mexico border.
Brooks Co… [+2535 chars]",2020-09-26T19:10:51Z
migrant,Breitbart News,Kurt Zindulka,‘We Wish We Stayed in France’: Sudanese Illegal Migrants Complain About Conditions in UK Camp,https://www.breitbart.com/europe/2020/09/28/we-wish-we-stayed-france-illegal-migrants-complain-conditions-uk-camp/,"A group of illegal migrants have spoken publicly to complain about the conditions in the recently opened migrant camp in Folkestone, Kent, claiming that the supposedly poor conditions make them regre… [+3730 chars]",2020-09-28T11:00:31Z
migrant,Breitbart News,Chris Tomlinson,Majority of Germans Fear Taking Migrants from Greece Will Trigger New Migrant Wave,https://www.breitbart.com/europe/2020/09/20/majority-of-germans-fear-taking-migrants-from-greece-will-trigger-new-migrant-wave/,"A majority of Germans have expressed concern that the German government taking in large numbers of migrants from Greece after the Moria migrant camp fire could trigger a new wave of migration.
The G… [+1854 chars]",2020-09-20T16:39:17Z
migrant,Breitbart News,Chris Tomlinson,Migrant Under Deportation Order Turns Himself in After Murder of Priest,https://www.breitbart.com/europe/2020/09/17/migrant-deportation-order-turns-himself-murder-priest/,"A homeless illegal migrant from Tunisia has turned himself in after the brutal murder of priest Roberto Malgesini, who was killed in a public square in the city of Como.
The alleged murder took plac… [+2228 chars]",2020-09-17T08:47:29Z
migrant,Breitbart News,Neil Munro,NYT: Elites ‘Ghost’ Their Illegal Migrants in Coronavirus Crash,https://www.breitbart.com/economy/2020/09/21/nyt-elites-ghost-their-illegal-migrants-in-coronavirus-crash/,"Wealthy Americans have quietly fired and discarded many of their illegal migrant house cleaners since the coronavirus economic crash, often without warning or compensation, says the New York Times:
… [+6298 chars]",2020-09-21T23:31:15Z
migrant,Breitbart News,Bob Price,Migrants Lost in Arizona Mountains Rescued by CBP Helicopter Crews,https://www.breitbart.com/border/2020/09/29/migrants-lost-in-arizona-mountains-rescued-by-cbp-helicopter-crews/,"Tucson Branch Air and Marine Operations aircrews carried out two rescues in recent days after migrants became lost in the Baboquivari Peak Wilderness area in Arizona.
U.S. Customs and Border Protect… [+2441 chars]",2020-09-29T15:20:45Z
migrant,Breitbart News,Chris Tomlinson,Greek Minister Claims Closed Borders Have Cost People Traffickers €100 Million,https://www.breitbart.com/europe/2020/09/18/greek-minister-closed-borders-cost-people-traffickers-100-million/,"Greek Minister for Migration and Asylum Notis Mitarakis has claimed that people traffickers have lost as much as 100 million due to the reduction in migrants flowing into Greece.
The Migration and A… [+2216 chars]",2020-09-18T14:20:18Z
migrant,Breitbart News,Ildefonso Ortiz,Mexico’s President Suggests New Migrant Caravan Timed to Influence U.S. Presidential Election,https://www.breitbart.com/border/2020/10/02/mexicos-president-suggests-new-migrant-caravan-timed-to-influence-u-s-presidential-election/,Mexicos President said the newly formed Central American migrant caravan appears to be a politically motivated development shortly before the U.S. presidential election. The bombshell allegation come… [+1874 chars],2020-10-02T20:06:47Z
migrant,Breitbart News,Bob Price,"Lost Migrant Starts Fire in California, 13 More Rescued from Heatwave",https://www.breitbart.com/border/2020/09/10/lost-migrant-starts-fire-in-california-13-more-rescued-from-heatwave/,San Diego Sector Border Patrol agents rescued 14 migrants over the Labor Day weekend. The rescues led to eight of the 14 being transported to hospitals due to heat-related illnesses. One admitted to … [+2662 chars],2020-09-10T15:51:12Z
migrant,Breitbart News,Chris Tomlinson,"EU Considers Scrapping Dublin Asylum Agreement, New Measures Could Force Migrant Redistribution",https://www.breitbart.com/europe/2020/09/17/eu-considers-scrapping-dublin-asylum-agreement-new-measures-could-force-migrant-redistribution/,"European Commission President Ursula von der Leyen has proposed abolishing current European Union asylum rules, suggesting new measures could force member states to take migrants through a “new stron… [+1891 chars]",2020-09-17T14:49:13Z
migrant,Breitbart News,Chris Tomlinson,Bosnian Regional PM Calls on Italy to Help Stop Migrant Surge,https://www.breitbart.com/europe/2020/09/13/bosnian-regional-pm-calls-on-italy-to-help-stop-migrant-surge/,"Mustafa Runi, Prime Minister of the canton of Una Sana in Bosnia-Herzegovina, has called on Italy to help stop the flow of migrants in the Balkans as tens of thousands continue to pass through.
Una … [+2269 chars]",2020-09-13T11:17:00Z
migrant,Breitbart News,Victoria Friedman,Farage Watched French Navy Abandon Struggling Migrant Vessel in English Channel,https://www.breitbart.com/europe/2020/09/17/farage-watched-french-abandon-struggling-migrant-vessel-channel/,"Nigel Farage, a Telegraph journalist, and a fishing boat captain were witnesses to the French Navy escorting into British waters a vessel full of migrants bailing water and return to France without t… [+5142 chars]",2020-09-17T15:50:56Z
migrant,Breitbart News,Chris Tomlinson,Paris to Open Migrant Reception Centre in Historic Former Town Hall,https://www.breitbart.com/europe/2020/10/08/paris-to-open-migrant-reception-centre-historic-former-town-hall/,"The Paris city government has announced it will be transforming the historic former town hall in the city’s 1st arrondissement into a reception centre for asylum seekers and migrants.
Paris Mayor An… [+2021 chars]",2020-10-08T08:42:27Z
migrant,Breitbart News,Chris Tomlinson,Father of Paris Charlie Hebdo Attacker Claims To Be ‘Proud’ Of His Actions,https://www.breitbart.com/europe/2020/09/30/father-of-paris-charlie-hebdo-attacker-claims-to-be-proud-of-his-actions/,"The father of the Pakistan migrant arrested for stabbing two people outside of the former offices of satirical French magazine Charlie Hebdo, claims to be “proud” of his son’s actions
The father of … [+2269 chars]",2020-09-30T16:09:42Z
migrant,Breitbart News,Kurt Zindulka,‘Will Anybody Lift A Finger?’ Farage Predicts Hundreds of Boat Migrants Will Set Off on Tuesday,https://www.breitbart.com/europe/2020/09/21/will-anybody-lift-a-finger-farage-predicts-hundreds-of-boat-migrants-will-set-off-on-tuesday/,"Brexit Party leader Nigel Farage said that he has intelligence from sources in Calais, that a massive wave of hundreds of illegal migrants will set sail from the beaches of France on Tuesday, and que… [+3396 chars]",2020-09-21T17:30:59Z
migrant,Breitbart News,Chris Tomlinson,Swedish Police: New Gang Culture Emerged from Second-Generation Migrants,https://www.breitbart.com/europe/2020/10/04/swedish-police-claim-new-gang-culture-emerged-second-generation-migrants/,The head of the intelligence unit of the National Operational Department (NOA) of the Swedish police force said that many of the gangs in no-go vulnerable areas consist of second-generation migrants … [+2197 chars],2020-10-04T08:11:51Z
migrant,Breitbart News,Chris Tomlinson,Sweden: Nearly Half of Unemployed Migrants Lack High School Education,https://www.breitbart.com/europe/2020/10/07/sweden-nearly-half-unemployed-migrants-lack-high-school-education/,"The Swedish Public Employment Office has revealed that 43 per cent of foreigners without work lack a high school education, compared to 18 per cent of native-born unemployed.
The agency stated that … [+1988 chars]",2020-10-07T12:05:33Z
migrant,Breitbart News,Victoria Friedman,"Orbán Rejects Migration Pact, Says EU Wants to ‘Manage Migration’ Not Stop It",https://www.breitbart.com/europe/2020/09/27/central-europe-eu-wants-manage-migration-not-stop-it-new-migration-pact/,"The central European Visegrád group has criticised the European Commission’s planned reform of the EU’s asylum policy, which could ultimately force members to accept migrants.
This week, the EU’s po… [+3898 chars]",2020-09-27T07:43:39Z
migrant,Breitbart News,Chris Tomlinson,Moroccans Make Up Nearly a Quarter of All Juvenile Inmates in Spain,https://www.breitbart.com/europe/2020/09/20/moroccans-make-up-nearly-a-quarter-of-all-juvenile-inmates-in-spain/,"A study has revealed that around a quarter of those in juvenile detention in Spain come from Morocco and as many as three in ten illegal migrants have committed some sort of crime.
According to the … [+2234 chars]",2020-09-20T13:58:25Z
migrant,Breitbart News,Victoria Friedman,British Authorities ‘Overwhelmed’ by ‘Absolute Mayhem’ as 200 Illegals Land,https://www.breitbart.com/europe/2020/09/12/authorities-overwhelmed-absolute-mayhem-200-illegals-land/,"Authorities described being “overwhelmed” by the “absolute mayhem” in the English Channel as illegal aliens took advantage of the calm waters to break into Britain.
Of the reported 200 migrants, 73 … [+4043 chars]",2020-09-12T08:14:07Z
migrant,Breitbart News,Victoria Friedman,More Illegals Have Landed in UK in September Than Whole of 2019: Report,https://www.breitbart.com/europe/2020/09/25/more-illegals-have-landed-uk-september-whole-2019/,"More migrants have arrived in the United Kingdom by boat in September than the whole of 2019, according to reports.
Tuesday’s landings of 393 illegal aliens on English shores made September hit a mi… [+4041 chars]",2020-09-25T10:23:31Z
migrant,Breitbart News,Chris Tomlinson,Lawyer Linked to Swedish Migrant Clan Gangs Threatened with Expulsion from Bar Association,https://www.breitbart.com/europe/2020/10/02/lawyer-linked-swedish-migrant-clan-gangs-threatened-expulsion-bar-association/,"Gothenburg lawyer Edip Samuelsson, who has represented local migrant clan gangs, has been threatened with expulsion from the Bar Association after allegedly leaking restricted information from detain… [+2574 chars]",2020-10-02T10:10:52Z
migrant,Breitbart News,Chris Tomlinson,Italian Coastguard Tells German Migrant Taxi NGO Ship to Go to Germany,https://www.breitbart.com/europe/2020/09/23/italian-coastguard-tells-german-migrant-taxi-ngo-ship-go-germany/,"Italian coastguard authorities on the island of Lampedusa have denied port access to the German migrant transport NGO Sea-Eye, telling the vessel to head to Germany.
Sea-Eye’s ship, the Alan Kurdi, … [+1995 chars]",2020-09-23T10:45:42Z
migrant,Breitbart News,Kurt Zindulka,French Police Dismantle Calais 'Jungle' Migrant Camp Housing Over 700 'Asylum Seekers',https://www.breitbart.com/europe/2020/09/29/french-police-dismantle-calais-jungle-camp-housing-700-migrants/,"A migrant camp in Calais, France in which 700 to 800 migrants were squatting was dismantled by French police on Tuesday, in what is being characterized as the largest operation since the destruction … [+4664 chars]",2020-09-29T17:55:56Z
migrant,Breitbart News,Chris Tomlinson,Austrian Integration Minister Rejects Any Form of Parallel Migrant Societies,https://www.breitbart.com/europe/2020/09/10/austrian-integration-minister-rejects-any-form-parallel-migrant-societies/,"Integration Minister Susanne Raab has rejected the idea of migrant enclaves in Austria, saying she would not support a Chinatown or a Little Italy developing in the country.
Minister Raab made her c… [+3011 chars]",2020-09-10T11:38:59Z
migrant,Breitbart News,Chris Tomlinson,"At Least 13,000 Migrants Homeless After Notorious Moria Camp Burns to the Ground",https://www.breitbart.com/europe/2020/09/10/least-13000-migrants-homeless-notorious-moria-camp-burns-ground/,"At least 13,000 asylum seekers are without housing after a massive fire gutted the notorious Moria migrant camp on the island of Lesbos, with some accusing migrants of setting the blaze.
The fire be… [+3549 chars]",2020-09-10T14:43:10Z
migrant,Breitbart News,Chris Tomlinson,Spanish Canary Islands See 'Unsustainable' 700 Per Cent Rise in Migrants,https://www.breitbart.com/europe/2020/10/08/spanish-canary-islands-see-unsustainable-700-per-cent-rise-migrants/,"The Spanish Canary Islands have seen a massive 700 per cent rise in illegal migrant arrivals in 2020 and European Union officials are calling the influx “unsustainable”.
European Union Home Affairs … [+2140 chars]",2020-10-08T16:00:39Z
migrant,Breitbart News,Chris Tomlinson,Iraqi Convicted of Beheading Swedish Teen Pleads Innocence at Appeal,https://www.breitbart.com/europe/2020/10/10/iraqi-convicted-of-beheading-swedish-teen-pleads-innocence-at-appeal/,"Iraqi migrant Tishko S. has maintained his innocence during an appeal after he was convicted in July of murdering Swedish teen Wilma Andersson and dismembering her body.
The appeal against the convi… [+2312 chars]",2020-10-10T10:18:46Z
migrant,Breitbart News,Chris Tomlinson,Austrian Chancellor Speaks Out Against EU Migrant Redistribution Policy,https://www.breitbart.com/europe/2020/09/25/austrian-chancellor-speaks-out-against-eu-migrant-redistribution-policy/,"Austrian Chancellor Sebastian Kurz has rejected migrant redistribution as a failed policy, saying that the EU’s latest plans will not work.
The Austrian Chancellor made his comments as the European … [+2474 chars]",2020-09-25T10:59:08Z
migrant,Breitbart News,Jack Montgomery,EU Reveals 'Mandatory Solidarity Mechanism' to Spread Migrants Across All States,https://www.breitbart.com/europe/2020/09/24/eu-plots-mandatory-solidarity-mechanism-spread-migrants/,"The European Union’s unelected executive-cum-legislature, the European Commission, has put forward a “Mandatory Solidarity Mechanism” to spread the burden of the migrant crisis across all member-stat… [+4041 chars]",2020-09-24T07:58:53Z
migrant,Breitbart News,Breitbart London,Prosecutor Files Terrorism Charges Over New Charlie Hebdo Stabbings,https://www.breitbart.com/europe/2020/09/30/prosecutor-files-terrorism-charges-over-new-charlie-hebdo-stabbings/,"PARIS (AP) – A Pakistani man accused in a double stabbing outside the former Paris offices of satirical newspaper Charlie Hebdo has been handed preliminary terrorism charges.
The suspect told invest… [+1455 chars]",2020-09-30T10:22:00Z
migrant,Breitbart News,Jack Montgomery,First of Up to 431 Channel Migrants Arrive at New Open Camp in England,https://www.breitbart.com/europe/2020/09/23/first-of-up-431-channel-migrants-arrive-new-open-camp-england/,"The first of up to 431 illegal migrants are arriving at a new open camp based at a disused Army barracks in Folkestone, Kent.
The asylum seekers are “understood to be migrants who crossed the Channe… [+3979 chars]",2020-09-23T12:30:50Z
migrant,Breitbart News,Chris Tomlinson,Gothenburg Police Concerned Over Growing Drug Trade Ethnic Gang Violence,https://www.breitbart.com/europe/2020/09/30/gothenburg-police-concerned-over-growing-drug-trade-ethnic-gang-violence/,"An intelligence report from the Gothenburg police has revealed deep concern over growing violence between ethnic gangs in the city as they battle over the city’s illegal drug trade.
The report claim… [+3203 chars]",2020-09-30T09:43:30Z
migrant,Breitbart News,Virginia Hale,UK Government Importing Asylum Seekers Directly from Greece Under ‘Family Reunification’,https://www.breitbart.com/europe/2020/10/05/uk-government-importing-asylum-seekers/,"The British government has revealed it is flying in asylum seekers directly from Greece, while record numbers of illegal immigrants continue to arrive on UK shores in boats.
On Friday, the governmen… [+3422 chars]",2020-10-05T12:21:03Z
migrant,Breitbart News,Breitbart London,It CAN Be Done: Tunisia Stops and Turns Backs Hundreds of Boat Migrants at Sea,https://www.breitbart.com/europe/2020/09/23/it-can-be-done-tunisia-stops-turns-backs-hundreds-boat-migrants/,(AFP) — Tunisia said Monday that naval patrols had intercepted 19 boats carrying a total of 246 people seeking to cross from the North African nation to Europe overnight Saturday to Sunday alone. The… [+1496 chars],2020-09-23T11:33:40Z
migrant,Breitbart News,Chris Tomlinson,Italy: Majority of Migrants Rejected for Asylum But Stay in Country Anyway,https://www.breitbart.com/europe/2020/09/29/italy-majority-of-migrants-rejected-for-asylum-but-stay-in-country-anyway/,"Italian asylum case figures show an overwhelming majority of migrants coming into the country are not approved for asylum but nearly none of the rejected asylum seekers are actually deported.
Data f… [+2874 chars]",2020-09-29T11:44:00Z
migrant,Breitbart News,Chris Tomlinson,Migrant Crisis Balkan Route Nations Have Least Favourable Opinions Towards Migrants,https://www.breitbart.com/europe/2020/09/26/migrant-crisis-balkan-route-nations-have-least-favourable-opinions-towards-migrants/,Polling firm Gallup has revealed that residents from many of the countries that formed the Balkan route of the 2015 European migrant crisis have some of the most negative views of migrants in the wor… [+3301 chars],2020-09-26T10:18:08Z
migrant,Breitbart News,Virginia Hale,. UN Insists Record Boat Migrant Numbers 'Not a Threat' to Britain,https://www.breitbart.com/europe/2020/10/01/un-boat-migrants-threat-britain/,"Record numbers of illegal immigrants crossing the English Channel are not a threat to Britain, and could even be a boon for taxpayers, the United Nations (UN) has claimed.
Speaking to the Commons Ho… [+4550 chars]",2020-10-01T09:20:20Z
migrant,Breitbart News,Chris Tomlinson,Mayor Says Parents Fear for Children After Migrant Centre Becomes Crime Hotspot,https://www.breitbart.com/europe/2020/10/10/german-mayor-raises-alarm-asylum-seeker-home-becoming-crime-hotspot/,"The mayor of a German city has said locals are afraid to let their children out alone because of growing criminality at an asylum seeker centre housing hundreds of migrants.
André Knapp, the mayor o… [+2254 chars]",2020-10-10T09:12:27Z
migrant,Breitbart News,Chris Tomlinson,Swedish Police Hunt for Danes Who Burned Qur’an in No-Go Zone,https://www.breitbart.com/europe/2020/09/12/swedish-police-hunt-danes-who-burned-quran-no-go-area/,"Swedish police are hunting for members of an anti-Islam group from Denmark who are alleged to have burned a copy of the Qur’an in Stockholm’s no-go Rinkeby suburb.
Swedish police say they are search… [+2216 chars]",2020-09-12T09:51:37Z
migrant,Breitbart News,John Binder,Amy Schumer Posts Staged Photo of Mannequins in Cages in Get Out the Vote Screed Against America’s ‘Caste System’,https://www.breitbart.com/entertainment/2020/10/09/amy-schumer-posts-staged-photo-of-mannequins-in-cages-in-get-out-the-vote-screed-against-americas-caste-system/,Actress and leftist activist Amy Schumer posted a staged photo of mannequin dolls in cages in a social media rant urging people to vote against America’s “caste system.” Schumer’s screed to her 10 mi… [+2042 chars],2020-10-09T16:35:04Z
migrant,Breitbart News,Victoria Friedman,Deportation Flight Had One Passenger After 29 Lodged Legal Challenges,https://www.breitbart.com/europe/2020/10/03/deportation-flight-had-one-passenger-29-lodged-legal-challenges/,"The UK deported just one out of 30 failed asylum seekers scheduled on a flight to France after the rest had lodged legal challenges to their removal.
One Sudanese man was returned to Paris under cur… [+3664 chars]",2020-10-03T07:47:46Z
migrant,Breitbart News,Chris Tomlinson,Hungarian Police Discover 16 Tunnels Used by Migrants to Cross Border,https://www.breitbart.com/europe/2020/09/27/hungarian-police-discover-16-tunnels-used-migrants-cross-border/,"Hungarian police say they have discovered at least 16 tunnels used by people traffickers to smuggle migrants across the border from neighbouring Serbia.
The small tunnels, which are around a hundred… [+1825 chars]",2020-09-27T09:47:19Z
migrant,Breitbart News,Jack Montgomery,Report: Law Firm Which Stops Deportations Got 55m in Taxpayer Legal Aid,https://www.breitbart.com/europe/2020/10/06/report-law-firm-which-stops-deportations-got-55m-taxpayer-legal-aid/,"A law firm which has helped to block a number of deportations has received tens of millions in taxpayer-funded legal aid over the last three years, according to reports.
Amarpal Singh Gupta’s firm, … [+3583 chars]",2020-10-06T11:42:32Z
migrant,Breitbart News,David Ng,"Ng: HBO’s Quarantine Comedy ‘Coastal Elites,’ Starring Bette Midler, Is an Angry Anti-Trump Rage Fest",https://www.breitbart.com/entertainment/2020/09/13/ng-hbos-quarantine-comedy-coastal-elites-starring-bette-midler-is-an-angry-anti-trump-rage-fest/,"HBO’s Coastal Elites is what happens when Hollywood turns its collective Trump Derangement Syndrome into a movie, a boring movie. Equally earnest and angry, the project is a five-alarm Trump meltdown… [+2745 chars]",2020-09-13T16:57:53Z
migrant,Breitbart News,Victoria Friedman,Deported Criminal Migrants Who Break Back into Britain Using Human Rights Laws to Fight Removals: Report,https://www.breitbart.com/europe/2020/10/04/criminal-migrants-using-human-rights-eu-family-rights-laws-fight-deportations/,"The Times has revealed several cases in the past year of deported criminal migrants returning to the UK and using EU and human rights laws to fight their removals.
In the report published on Sunday,… [+2936 chars]",2020-10-04T15:53:50Z
migrant,Breitbart News,Breitbart London,Italians Able to Head to Polls in Seven Regional Elections Despite Coronavirus,https://www.breitbart.com/europe/2020/09/20/italians-able-to-head-to-polls-in-seven-regional-elections-despite-coronavirus/,Voters were required to wear masks and maintain social distancing as they cast ballots in regional contests originally scheduled for the spring but delayed due to the pandemic. Italy’s outbreak has c… [+3140 chars],2020-09-20T09:35:55Z
migrant,Breitbart News,Neil Munro,Reports: CDC Health Officials Resisted Disease Closure of U.S.-Mexican Border,https://www.breitbart.com/health/2020/10/04/reports-cdc-health-officials-resisted-closure-mexican-border/,"Vice President Mike Pence and other White House officials had to order uncooperative federal healthcare managers to shut the U.S.-Mexican border during the coronavirus crisis, according to reports.
… [+3681 chars]",2020-10-04T21:32:14Z
migrant,Breitbart News,Kyle Olson,"Colorado Secretary of State Encourages Non-Citizens, Deceased to Register to Vote",https://www.breitbart.com/politics/2020/09/27/colorado-secretary-state-encourages-non-citizens-deceased-register-vote/,"Democrat Colorado Secretary of State Jena Griswold sent a postcard to non-citizens and the dead encouraging them to register to vote so they can cast ballots in November.
Griswold sent a mailer to s… [+2575 chars]",2020-09-27T20:33:16Z
